,id,iso_language_code,created_at,screen_name,text,location,favorite_count,retweet_count,queried_at
109,1308835021583790080,de,2020-09-23 18:26:00.000000,ReportagenFM,"Ihr Leben ist geprägt von Verzicht. Elektrizität ist tabu, Schmuck verpöhnt, stattdessen bestimmen Gottesfurcht und… https://t.co/GX3mYdwXNR",Berlin ,0,1,2020-09-27 17:13:19.855605
110,1308800805038850053,de,2020-09-23 16:10:02.000000,BlendleDE,„Wir sind faul geboren“: Warum wir alle Sportmuffel sind und was wir dagegen tun können. Aus @SZ… https://t.co/E0ebGwYYoo,Deutschland,0,0,2020-09-27 17:13:19.855620
111,1308788470786162689,de,2020-09-23 15:21:02.000000,BlendleDE,Warum soll eigentlich wieder fast ausschließlich Deutschland einspringen? Aus @derspiegel https://t.co/2pEGdCcx5Z https://t.co/ARZX6dH6l4,Deutschland,0,0,2020-09-27 17:13:19.855635
112,1308779019941404672,en,2020-09-23 14:43:28.000000,traceylindeman,@navalang Blendle might be a good option for you. It's a newsstand/amalgamation app.,Montreal / Ottawa,1,0,2020-09-27 17:13:19.855649
113,1308775297467195394,nl,2020-09-23 14:28:41.000000,pimcleber,De eeuwige Jongensman https://t.co/wdyCgaSXls,"Meerssen, Nederland",0,0,2020-09-27 17:13:19.855664
114,1308756199433809921,und,2020-09-23 13:12:48.000000,koysino,Q: https://t.co/fYXIg3Irgq,"Amsterdam, Niederlande",0,0,2020-09-27 17:13:19.855678
115,1308739694063165444,de,2020-09-23 12:07:12.000000,mrdarcysblog,"Einer der besten Texte heute: 

""Die insgesamt 110 Kilometer aneinandergereihter Akten, die die Stasi über ihre DDR… https://t.co/k5GFt3AEAG","Berlin, Deutschland",0,0,2020-09-27 17:13:19.855692
116,1308738957409234949,nl,2020-09-23 12:04:17.000000,wzv100,Lees dit artikel uit de Volkskrant: Brij https://t.co/FhqDOcMFCU,,0,0,2020-09-27 17:13:19.855707
117,1308720630808879104,nl,2020-09-23 10:51:27.000000,KoGeene,Lees dit artikel uit Trouw: Bekend Nederland https://t.co/DZ1R0ql3oe,"Oss, Nederland",0,0,2020-09-27 17:13:19.855722
118,1308700137011777536,de,2020-09-23 09:30:01.000000,istuetzle,@SabineNuss und Friedman vor 50 Jahren https://t.co/HfFJFufXjB,Berlin,2,0,2020-09-27 17:13:19.855736
119,1308671315772088320,nl,2020-09-23 07:35:30.000000,MMeulblok,Aaf is zó spot on in deze scherpe column. Ik mocht 'm overigens met veel liefde inspreken voor #Blendle Audio. Die… https://t.co/SqXREpG5ea,"Utrecht, Nederland",2,0,2020-09-27 17:13:19.855751
120,1308660213642391553,nl,2020-09-23 06:51:23.000000,meisjenoord,Blij dat mijn werkgever ons verplicht thuis te blijven: Enige argument om niet naar de zaak te komen is ziekte' https://t.co/Ao5m3rkYY2,,1,0,2020-09-27 17:13:19.855800
121,1308570533932474368,en,2020-09-23 00:55:02.000000,secure_single,"""My own research points to a more straightforward and primal explanation for the slowed pace toward marriage: For A… https://t.co/x2vifBg0UQ","Denver, CO",0,0,2020-09-27 17:13:19.855819
122,1308504635557253121,de,2020-09-22 20:33:10.000000,Beutings,"Ich bekomme den Newsletter von @Blendle. Beruflich. Allein im aktuellen Jahr waren darin bestimmt 200 Tipps, wie ic… https://t.co/4KCMR6kd9N","Bonn, Germany",0,0,2020-09-27 17:13:19.855845
123,1308503698415509508,de,2020-09-22 20:29:27.000000,MarkusKorherr,Lesenswertes Interview mit Hartmut Rosa zu:  Die Zeit ist knapp. Und das ist paradox.  https://t.co/sESUwJgqo8,,0,0,2020-09-27 17:13:19.855852
124,1308492264755400705,nl,2020-09-22 19:44:01.000000,JoostvdWegen,Mijn artikel uit april: Chinees-Nederlandse Importeur gezichtsmaskers is kritisch: ’Tekort mondkapjes onnodig’… https://t.co/MeIbdwXRN4,Amsterdam,2,1,2020-09-27 17:13:19.855858
125,1308491434782322688,en,2020-09-22 19:40:43.000000,nealpetersen,@Freek_JansenVI Via Blendle?,A'dam,0,0,2020-09-27 17:13:19.855865
126,1308471207096971266,nl,2020-09-22 18:20:20.000000,LoemieS,Lees dit artikel uit Trouw: 'Er is alle reden tot optimisme' https://t.co/2PWqxTte3n,"Amsterdam, Nederland",0,0,2020-09-27 17:13:19.855871
127,1308470867932913667,nl,2020-09-22 18:18:59.000000,LoemieS,Lees dit artikel uit Knack Extra: Wat doen genotsmiddelen met onze slaap? https://t.co/EKbOz64CML,"Amsterdam, Nederland",0,0,2020-09-27 17:13:19.855879
128,1308438416997191681,de,2020-09-22 16:10:02.000000,BlendleDE,„In (manchen) Regionen erleben wir stellenweise Tendenzen zu einem regelrechten Holocaust-Disneyland“. Aus… https://t.co/OhrmSMqIje,Deutschland,0,0,2020-09-27 17:13:19.855886
129,1308426194073931777,nl,2020-09-22 15:21:28.000000,MirjamSterk,@JacobineSdJ @janwillemwits @volkskrant Hear hear.. Blendle is wel een hulpmiddel..,"Bethesda, MD",1,0,2020-09-27 17:13:19.855892
130,1308426085579792385,de,2020-09-22 15:21:02.000000,BlendleDE,Dieser Mann kennt den Schlüssel zu einem gelungenen Leben. Selbstoptimierung und Wirtschaftswachstum sind es aber n… https://t.co/NHpqqK3e57,Deutschland,0,0,2020-09-27 17:13:19.855898
131,1308420798093373445,nl,2020-09-22 15:00:02.000000,BlendleNL,"Ook de leden van de Quote500 vroegen (en kregen) geld van de overheid, ontdekten Abel de Graaff en Jeroen Molenaar.… https://t.co/glLdgk0Wub",Utrecht,1,0,2020-09-27 17:13:19.855904
132,1308409961677033474,nl,2020-09-22 14:16:58.000000,BlendleNL,Rick Nieman: ‘Trump doet er alles aan de Amerikaanse droom om zeep te helpen’. @therealvdv sprak de journalist voor… https://t.co/gVRk8WcEIv,Utrecht,0,0,2020-09-27 17:13:19.855911
133,1308408349034250241,nl,2020-09-22 14:10:34.000000,BlendleNL,Medeoprichter Brian Chesky over de impact van corona op zijn bedrijf @Airbnb: ‘We kregen meer dan 1 miljard dollar… https://t.co/iDwswMoqY8,Utrecht,0,0,2020-09-27 17:13:19.855917
134,1308407059944267780,nl,2020-09-22 14:05:26.000000,BlendleNL,Waarom ambitie niet alleen over werk hoeft te gaan (maar bijvoorbeeld ook om meer te kunnen niksen).… https://t.co/pAEneXT8SH,Utrecht,1,0,2020-09-27 17:13:19.855923
135,1308380479859679234,nl,2020-09-22 12:19:49.000000,trijntjepl,"@JacobineSdJ @Marietjepietje @volkskrant Ik mis dat ook, ik lees nu wel incidenteel een artikel uit Volkskrant of T… https://t.co/mwLFjQjhBX",,0,0,2020-09-27 17:13:19.855930
136,1308370475442204673,nl,2020-09-22 11:40:04.000000,Marietjepietje,@JacobineSdJ @volkskrant dit heb ik inderdaad ook heel vaak. Wat dat betreft was Blendle altijd ideaal.,,2,0,2020-09-27 17:13:19.855936
137,1308349057065250818,nl,2020-09-22 10:14:57.000000,pieter_beens,"Vaccindeals gesloten achter de schermen

https://t.co/DKFCeUIGU5",,1,0,2020-09-27 17:13:19.855942
138,1308330420124233729,nl,2020-09-22 09:00:54.000000,Mooinique1,"Lees dit artikel uit Quote: WE WANT IT NOW. Zelf ben ik tegen al die steun voor de KLM, cultuur, voetbal en noembaa… https://t.co/TcCKxzRw2n",,0,0,2020-09-27 17:13:19.855948
139,1308328970446831616,nl,2020-09-22 08:55:08.000000,Reach,"Een groep van minstens 125 miljardairs en multi-, multimiljonairs, samen goed voor een geschat vermogen van zo’n 71… https://t.co/OMwCL4dnHo",,0,0,2020-09-27 17:13:19.855954
140,1308324539198328832,und,2020-09-22 08:37:32.000000,koysino,Q: https://t.co/ye78wqnIYA,"Amsterdam, Niederlande",2,0,2020-09-27 17:13:19.855960
141,1308324528876068865,de,2020-09-22 08:37:29.000000,koysino,"5/x In der FAS im März hieß es noch: ""Rund 2000 Euro im Monat bezahle ihr die Organisation, sagt Seibt."" 

Q: https://t.co/4l2Xwxe1Ku","Amsterdam, Niederlande",2,0,2020-09-27 17:13:19.855967
142,1308320111485480960,nl,2020-09-22 08:19:56.000000,Kamergorodska,"@OzcanAkyol:""Dat levert de premier, in aanloop naar nieuwe verkiezingen, grote problemen op: hij moet impopulaire k… https://t.co/sBiLDiroqT",,0,0,2020-09-27 17:13:19.855973
143,1308298739358994432,nl,2020-09-22 06:55:01.000000,Zonneschijn,Lees dit artikel uit AD: Rutte https://t.co/c1fmGjaKTX,Utrecht,0,0,2020-09-27 17:13:19.855980
144,1308295893758566400,nl,2020-09-22 06:43:42.000000,Blendle,"@PimMinderman Je kunt inderdaad wel weer bladeren door kranten en artikelen apart afrekenen, maar daarvoor heb je w… https://t.co/SkX97OK8sW","New York, NY",0,0,2020-09-27 17:13:19.855986
145,1308292445411500033,nl,2020-09-22 06:30:00.000000,BlendleNL,"Wie niet wil wachten op een ‘gewone’ test, kan terecht bij commerciële aanbieders. Maar daar zitten wel risico’s aa… https://t.co/MirgXVgdpS",Utrecht,0,0,2020-09-27 17:13:19.855993
146,1308284896654229506,nl,2020-09-22 06:00:00.000000,BlendleNL,Na het Cornelius Haga komt een islamitische school in Rotterdam ook in opspraak. De vraag is of het gaat om een rel… https://t.co/JdoFzwGU3s,Utrecht,1,2,2020-09-27 17:13:19.855998
147,1308273569743466496,nl,2020-09-22 05:15:00.000000,BlendleNL,"Wie verdient eigenlijk aan het corona-vaccin? Dat weet niemand, want het is staatsgeheim. @DGStephen85 en… https://t.co/83X0ZINPff",Utrecht,5,3,2020-09-27 17:13:19.856005
148,1308266020033888262,nl,2020-09-22 04:45:00.000000,BlendleNL,".@OzcanAkyol snapt Ruttes ‘bek houden’. Maar Nederlanders zijn te eigenwijs, schrijft de columnist in @ADnl. 

👉… https://t.co/wRoCs3eC0K",Utrecht,1,0,2020-09-27 17:13:19.856011
149,1308129165552619520,en,2020-09-21 19:41:11.000000,Sulatrynaya,This woman sounds way too woke it’s must be overbearing for the kid. https://t.co/g33S9RTTOe,,0,0,2020-09-27 17:13:19.856018
150,1308124867225583616,nl,2020-09-21 19:24:06.000000,nickklaessens,"Topverhaal. Nu op @BlendleNL. 

https://t.co/FJDaxQszB1","Haarlem, Nederland",3,0,2020-09-27 17:13:19.856025
151,1308113717285003269,nl,2020-09-21 18:39:48.000000,BlendleNL,"🏆 Dit is het best gelezen stuk van vandaag:

Meer positieve tests dan ooit – toch zijn deze experts niet bezorgd, s… https://t.co/2aPkQJ6oiw",Utrecht,1,0,2020-09-27 17:13:19.856031
152,1308087663963123715,en,2020-09-21 16:56:16.000000,holofiche,Read this article from The New Yorker: CONFESSIONS OF A SHINAGAWA MONKEY https://t.co/QpllFSWBC9,,0,0,2020-09-27 17:13:19.856037
153,1308087148810244097,en,2020-09-21 16:54:14.000000,holofiche,"Read this article from The New York Times: For Gen Z, a Tech Path That Skirts Silicon Valley https://t.co/Wo2LHa7igb",,0,0,2020-09-27 17:13:19.856043
154,1308083981578108932,nl,2020-09-21 16:41:38.000000,kimcastenmiller,@tommy_derksen @kardonsch Ik las het in blendle. Ik kan je een linkje sturen? Mag het 1 iemand cadeau doen😉,Leiden Nederland,0,0,2020-09-27 17:13:19.856049
155,1308076026174615553,de,2020-09-21 16:10:02.000000,BlendleDE,Ein Nachruf auf den Rockstar unter den Richterinnen: Ruth Bader Ginsburg. Aus @NZZaS https://t.co/BWH6jTO7BI https://t.co/CivFZRa22J,Deutschland,0,0,2020-09-27 17:13:19.856069
156,1308063693498970112,de,2020-09-21 15:21:01.000000,BlendleDE,"""Wir haben einen anstrengenden Winter vor uns"", weiß diese Virologin. Aus @Tagesspiegel https://t.co/m4QFZ7PnEO https://t.co/8tXff2KpwZ",Deutschland,0,0,2020-09-27 17:13:19.856076
157,1308058411221880834,nl,2020-09-21 15:00:02.000000,BlendleNL,Welke columnist durft nog te schrijven tegen racisme? @StevoAkkerman ziet een ‘meedogenloze intimidatiecampagne’ bi… https://t.co/eSxjq7r9Fc,Utrecht,0,0,2020-09-27 17:13:19.856083
158,1308043704796672000,en,2020-09-21 14:01:36.000000,KleimanIntCon,"#Cuba again in severe rationing $ desperate ""special period"" from remittance/tourism, #USA renewed boycott/… https://t.co/hIco6OXRsH","Washington, DC",0,0,2020-09-27 17:13:19.856089
159,1308009510951440388,nl,2020-09-21 11:45:43.000000,PimMinderman,"@Blendle He, maar ik dacht dat juist weer terug was.",Amsterdam,0,0,2020-09-27 17:13:19.856095
160,1308002589817081862,nl,2020-09-21 11:18:13.000000,BlendleNL,@RonDrafkok @LeonMeulen https://t.co/KZ6YJX0ras - Via deze link kan je er iets meer over vinden. Je kan de pocket a… https://t.co/Te2n3rcfzS,Utrecht,0,0,2020-09-27 17:13:19.856101
161,1307971094717124608,nl,2020-09-21 09:13:04.000000,Mooinique1,Lees dit artikel uit PS: Een knoop erin. Man man man wat zijn mannen toch een watjes. Mijn man gelukkig niet. Hij d… https://t.co/O9LsJb769y,,0,0,2020-09-27 17:13:19.856108
162,1307967928973885440,nl,2020-09-21 09:00:29.000000,Mooinique1,Lees dit artikel uit Knack: Dit gaat in tegen de seksuele rechten van de mens. Persoonlijk denk ik dat mensen ongea… https://t.co/xsosvpcw8v,,0,0,2020-09-27 17:13:19.856114
163,1307955684026261504,nl,2020-09-21 08:11:50.000000,11meterbovenNAP,Waarom zou je als gevangene je stemrecht moeten verliezen? Levenslang! Hoe klein het vergrijp ook was!  De Republie… https://t.co/hqCvwtffr8,,1,1,2020-09-27 17:13:19.856120
164,1307951150398922755,nl,2020-09-21 07:53:49.000000,11meterbovenNAP,Lees dit artikel uit de Volkskrant: Voor Trump is haar overlijden een bonus https://t.co/7hZfF1EnRg,,0,0,2020-09-27 17:13:19.856126
165,1307948531173519360,nl,2020-09-21 07:43:24.000000,DeprakChopra,"@AlexanderNL Waanzin
Deze schurk Alexander Klöpping ,niets dan opgeklopte onnozelheid, toucheert een hoop geld door… https://t.co/tbFv6UzQMY","Earth,The One and Only Truth",0,0,2020-09-27 17:13:19.856133
166,1307946000322097152,nl,2020-09-21 07:33:21.000000,DeprakChopra,@EricChrSmit Terwijl n.b. de schoft  @AlexanderNL zelf er met een hoop subsidie-/belastinggeld vandoor gaat door ve… https://t.co/aJxz85CDgd,"Earth,The One and Only Truth",0,0,2020-09-27 17:13:19.856139
167,1307940808545521664,und,2020-09-21 07:12:43.000000,koysino,Q: https://t.co/5ezSbn1P9w,"Amsterdam, Niederlande",2,0,2020-09-27 17:13:19.856145
168,1307939697877016578,nl,2020-09-21 07:08:18.000000,Blendle,@PimMinderman Het is helaas niet meer mogelijk om bij Blendle te betalen per artikel!,"New York, NY",0,0,2020-09-27 17:13:19.856152
169,1307931025440464896,nl,2020-09-21 06:33:51.000000,PetervdSchoor,Lees dit artikel uit AD: Slaat tweede besmettingsgolf net zo hard toe als de eerste? https://t.co/ASFssUay2a,Garderen,0,0,2020-09-27 17:13:19.856158
170,1307930056744894465,nl,2020-09-21 06:30:00.000000,BlendleNL,"Geen wc en een keer per dag eten. Dit is het nieuwe kamp waarin vluchtelingen op Lesbos worden opgesloten, schrijft… https://t.co/QYYCiEJh8U",Utrecht,3,1,2020-09-27 17:13:19.856164
171,1307924573476794373,nl,2020-09-21 06:08:13.000000,nieuwsselectie,Onbeperkt tijdschriften en het nieuws van alle k(r)anten. Probeer nu gratis: https://t.co/ZGrWV66GTy #blendle… https://t.co/zMf7GjI0f4,,0,3,2020-09-27 17:13:19.856170
172,1307922507274518530,nl,2020-09-21 06:00:00.000000,BlendleNL,Hoe een dochterbedrijf van ING hielp om de miljarden van Russische oligarchen naar het Westen te sluizen.… https://t.co/en8XffRqBg,Utrecht,0,0,2020-09-27 17:13:19.856176
173,1307911181701722112,nl,2020-09-21 05:15:00.000000,BlendleNL,‘Een bonus voor Trump’: @MickPersson analyseert in @volkskrant wat de dood van Ruth Bader Ginsburg voor de VS gaat… https://t.co/v8AZ3bEcpe,Utrecht,1,0,2020-09-27 17:13:19.856182
174,1307903946430783488,nl,2020-09-21 04:46:15.000000,nieuwsselectie,Onbeperkt tijdschriften en het nieuws van alle k(r)anten. Probeer nu gratis: https://t.co/ZGrWV66GTy #nieuws https://t.co/7tSVx6HVGx,,0,0,2020-09-27 17:13:19.856189
175,1307899858087325697,nl,2020-09-21 04:30:00.000000,BlendleNL,"Meer positieve tests dan ooit – toch zijn deze experts niet bezorgd. @AnnemiekevD, @NielsKlaassen en @Mersbergen sc… https://t.co/yrYJlefB70",Utrecht,0,0,2020-09-27 17:13:19.856195
176,1307788351869722625,nl,2020-09-20 21:06:55.000000,Oluja50,@conelus @lienepien1 Ik heb het gelezen via Blendle.,,1,0,2020-09-27 17:13:19.856201
177,1307787002478292993,nl,2020-09-20 21:01:33.000000,DecentJesus,"Dank @ah &amp; @Blendle voor het vroege Premium verjaars-presentje  ...
ik ga hier twee maanden met optimaal plezier ge… https://t.co/1GorPeXni2",Earth,0,0,2020-09-27 17:13:19.856208
178,1307756086494199813,en,2020-09-20 18:58:42.000000,holofiche,Read this article from The New York Times: America at Hunger’s Edge https://t.co/ZSiDTO89Kp,,0,0,2020-09-27 17:13:19.856227
179,1307750698000490496,nl,2020-09-20 18:37:17.000000,BlendleNL,"🏆 Vandaag werd dit stuk uit de @volkskrant het best gelezen:

@haroonwrites belt Ali B en vraagt waarom hij ‘flikke… https://t.co/E2RE695uHk",Utrecht,2,1,2020-09-27 17:13:19.856234
180,1307734589750874114,nl,2020-09-20 17:33:17.000000,inekebd,"@CorineZaagman Ik kan Blendle niet openen.
Is het nieuwe info dat veel mensen een schurfthekel aan een buurman hebb… https://t.co/1S2qHM5eDj",,0,0,2020-09-27 17:13:19.856240
181,1307705794440441856,nl,2020-09-20 15:38:52.000000,_SanderHuls,"@jadejoosten Blendle: ben te kieskeurig voor één krant, aanrader als je dat ook bent
New York Times: af en toe echt… https://t.co/xzVKmxztSE",,2,0,2020-09-27 17:13:19.856246
182,1307703260258750467,tr,2020-09-20 15:28:47.000000,caomeicake,@egebese ayazlı güneşli bir kış sabahı uğur hocanın dersinden önce soğuk sıraya oturmuş ona buna sataşırken christm… https://t.co/WjeB32yT2f,"intp, 5w4",1,0,2020-09-27 17:13:19.856252
183,1307700499156733958,de,2020-09-20 15:17:49.000000,koysino,"(4) ""Die dreizehn Lügen der Zensursula"", https://t.co/gDGl2wsLYO, https://t.co/K9A87z1XNa
(5) ""Aus vollen Rohren"",… https://t.co/Ap2QL23SsO","Amsterdam, Niederlande",1,0,2020-09-27 17:13:19.856271
184,1307691214209249286,nl,2020-09-20 14:40:55.000000,elsremmers,Lees dit artikel uit de Volkskrant: Kan een woord als flikker wel een grap zijn? https://t.co/UkrOzSzvjM,The Netherlands,0,0,2020-09-27 17:13:19.856278
185,1307650296341057536,nl,2020-09-20 11:58:20.000000,Kamergorodska,‘Natuurbescherming is het nieuwe kolonialisme’ https://t.co/Kx9sdomInh,,0,1,2020-09-27 17:13:19.856284
186,1307632141019369472,nl,2020-09-20 10:46:11.000000,nieuwsselectie,Onbeperkt tijdschriften en het nieuws van alle k(r)anten. Probeer nu gratis: https://t.co/ZGrWV66GTy #blendle… https://t.co/aHzMrJiDKs,,0,2,2020-09-27 17:13:19.856290
187,1307617336711671808,nl,2020-09-20 09:47:22.000000,Mooinique1,Lees dit artikel uit 360 Magazine: Je hoeft niet paranoïde te zijn om je zorgen te maken over virussen die uit labo… https://t.co/Jclr3UUh7g,,0,0,2020-09-27 17:13:19.856296
188,1307608409911504901,nl,2020-09-20 09:11:53.000000,CorineZaagman,‘We zijn niet zo tolerant en liberaal als we graag beweren. Ondanks onze rijkdom en onze welvaart hebben we blijkba… https://t.co/4lqm3Orz8X,Monster,0,0,2020-09-27 17:13:19.856301
189,1307599828956962816,de,2020-09-20 08:37:47.000000,jjwieneke,Lies diesen Artikel aus NZZ am Sonntag: Vor Corona-Winter: Bei den Tests droht ein Engpass https://t.co/AI4R8LaJHE,Deutschland,0,0,2020-09-27 17:13:19.856307
190,1307595520773361664,de,2020-09-20 08:20:40.000000,LoellChristiane,"Sonntags-Genuss, tolle Geschichte!  https://t.co/GtjXJAFD81",,0,0,2020-09-27 17:13:19.856313
191,1307588580269842433,nl,2020-09-20 07:53:06.000000,DeniseHilhorst,@linnepinnetjes Heb je Blendle?,Den Haag,0,0,2020-09-27 17:13:19.856319
192,1307586933246263296,nl,2020-09-20 07:46:33.000000,TheoTerdu,Het is voorlopig een nieuwe werkelijkheid en als het niet meer hoeft zijn we er helemaal aan gewend. https://t.co/gHjiKghU7g,"Den Haag, Nederland",0,0,2020-09-27 17:13:19.856325
193,1307586476469870593,nl,2020-09-20 07:44:44.000000,TheoTerdu,"Een kwestie van fatsoen, het goede voorbeeld (durven) te geven en ook toegeven dat je fout zit. Maar tja, dat is la… https://t.co/yj8kqMbnW9","Den Haag, Nederland",0,0,2020-09-27 17:13:19.856331
194,1307567982114201605,nl,2020-09-20 06:31:15.000000,FritsBroos,Lees dit artikel uit Knack Extra: ‘DE BOUWSECTOR STAAT VOOR EEN REVOLUTIE‘ (Belgisch artikel geeft volledig beeld v… https://t.co/iZi7bVGRrI,Zeeland,0,0,2020-09-27 17:13:19.856336
195,1307558530765987840,nl,2020-09-20 05:53:41.000000,RobVrolijk,Artikel uit De Groene Amsterdammer: ‘Wij zijn het nieuwe nieuws’ https://t.co/yT1J18XbnG,Uden,0,0,2020-09-27 17:13:19.856342
0,1310232735160635392,nl,2020-09-27 15:00:01.000000,BlendleNL,"Het leven is niet altijd even logisch voor iemand met autisme. Een hartverwarmend verhaal over verborgen talent, on… https://t.co/EhBmzFsA6O",Utrecht,0,0,2020-09-27 17:25:31.205649
1,1310224176268144642,de,2020-09-27 14:26:01.000000,Inku_Lux,@PhilippeMajerus @forum_lu Ech verstinn Iech! Leider ass et net ganz „preiswert“ fir esou 1 Funktioun anzebauen. Da… https://t.co/HsgIehBPbJ,Luxembourg,1,0,2020-09-27 17:25:31.205669
2,1310210726003380224,nl,2020-09-27 13:32:34.000000,Hans_from_afar,Read this article from PS: 'Mijn grootste zorg was dat ik mezelf moest inleveren' https://t.co/jhrDMzJ1mj,,0,0,2020-09-27 17:25:31.205679
3,1310205828545347585,en,2020-09-27 13:13:06.000000,JJPeregrine,"@VulcanWarrior56 In other news, Charlie Hebdo was acquired by Edward Rothschild in 2014, just prior to the purporte… https://t.co/jMYGWoNpUj",Siberian hinterland of Twitter,0,1,2020-09-27 17:25:31.205689
4,1310189757243240448,de,2020-09-27 12:09:14.000000,BjoernGehrmann,"Sind Reiche ehrlicher?
👉 ""Der ohnehin schon hohe Gewinn machte die Versuchspersonen ehrlicher. Offenbar funktionier… https://t.co/gJ2LXHTZZt",Berlin/Sion VS,1,0,2020-09-27 17:25:31.205699
5,1310167848040439808,nl,2020-09-27 10:42:11.000000,DickKraaij,Lees dit artikel uit PS van @parool: 'Mijn grootste zorg was dat ik mezelf moest inleveren' https://t.co/vOx2aFMgDM… https://t.co/U9Cv53DIia,"Alphen aan den Rijn, Nederland",0,0,2020-09-27 17:25:31.205709
6,1310154771551129602,nl,2020-09-27 09:50:13.000000,MCleaver,@AlexanderNL Er was vroeger een manier om incidenteel artikelen te kopen van verschillende kranten/bladen. Help me… https://t.co/L5a8083Ocg,"Amsterdam, The Netherlands",0,0,2020-09-27 17:25:31.205719
7,1310137810473619456,de,2020-09-27 08:42:49.000000,Sustoecker,"Ich habe den Artikelfür 0,45€ auf @BlendleDE gelesen: Lohnt sich! 👍🏻
Der Tagesspiegel: „Wir haben einen anstrengend… https://t.co/kTBq26UbZU",Langen (Hessen),0,0,2020-09-27 17:25:31.205728
8,1310128039121039360,de,2020-09-27 08:04:00.000000,prokrastinix,"@frau_sam https://t.co/F64Tyxx7Yp Ich habe es allerdings nie selber probiert und kenne es nur vom Hörensagen. 

Hab… https://t.co/yxhatrcQcn",🏚,1,0,2020-09-27 17:25:31.205738
9,1310113921534222337,nl,2020-09-27 07:07:54.000000,BoschRH,"“..zodra je automatisch gedrag loslaat, ontstaan verwarring, angst, verdriet. Het is alsof je nieuw land betreedt..… https://t.co/NrnwmvhedL",,0,0,2020-09-27 17:25:31.205748
10,1310108726288945153,nl,2020-09-27 06:47:15.000000,Georgette1711,"Lees dit artikel uit De Standaard: Kan iets echt onbeschrijfelijk zijn? (Ja, dat kan!)  https://t.co/1NPz9MKOcA",,0,0,2020-09-27 17:25:31.205758
11,1310105399262146561,nl,2020-09-27 06:34:02.000000,RichardAbbenhu3,Lees dit artikel uit Knack: De beste filter blijkt een viscose dweil te zijn https://t.co/KmZAXm6Ahm,,1,1,2020-09-27 17:25:31.205767
12,1310104383355527171,nl,2020-09-27 06:30:00.000000,BlendleNL,"Homo-ontmoetingsplekken sluiten? Nou, nee: ‘Zij kunnen dan nergens meer heen met hun gevoelens. Dat kan echt tot ze… https://t.co/Hl8qyGD9QR",Utrecht,0,1,2020-09-27 17:25:31.205777
13,1310096836586336267,nl,2020-09-27 06:00:00.000000,BlendleNL,"Sander, Joost, Pim, Max en Mathijs: dit zijn de vijf surfers die voor de kust van Scheveningen door het noodlot wer… https://t.co/MZPWVpr0Mu",Utrecht,0,0,2020-09-27 17:25:31.205787
14,1310085508933050380,nl,2020-09-27 05:15:00.000000,BlendleNL,"Je vrijwillig blootstellen aan covid-19, een vaccin in testfase of een placebo: duizenden mensen doen het; een noga… https://t.co/LiGT0hrhA5",Utrecht,0,0,2020-09-27 17:25:31.205796
15,1310077959324053504,nl,2020-09-27 04:45:00.000000,BlendleNL,Sander Schimmelpenninck (@SanderSchimmelp): ‘Bij Op1 was geen ruimte voor kritische geluiden’. @rockhuysen schrijft… https://t.co/bmPnB26EPm,Utrecht,0,0,2020-09-27 17:25:31.205806
16,1309965924246663168,nl,2020-09-26 21:19:48.000000,tomsworld_be,@Pieterjanvl Ik hoopte dat het blendle verhaal zou doorbreken maar blijkbaar niet. Imho is er ook een probleem met… https://t.co/WApY2SriB1,België,0,0,2020-09-27 17:25:31.205816
17,1309965180307230720,nl,2020-09-26 21:16:51.000000,Pieterjanvl,"@tomsworld_be Blendle, waar je per artikel betaalt, kan daar een oplossing zijn. Zou dat ook liever doen. Maar ik b… https://t.co/LdPUPYj6Zk","Aarschot, België",0,0,2020-09-27 17:25:31.205825
18,1309905202733035522,en,2020-09-26 17:18:31.000000,mamanova,A Furry Lifesaver Working For Peanuts Gets His Due - The New York Times  https://t.co/sYwL8pQ6Ac,WGBH Boston,0,0,2020-09-27 17:25:31.205835
19,1309904771202060289,en,2020-09-26 17:16:48.000000,mamanova,A Furry Lifesaver Working For Peanuts Gets His Due - The New York Times - Blendle https://t.co/ZBKQH1AqrD,WGBH Boston,0,0,2020-09-27 17:25:31.205845
20,1309875247160713216,da,2020-09-26 15:19:29.000000,Max_Deforet,@maxloisel @hypernewsfr Et Blendle ?,"Paris, France",0,0,2020-09-27 17:25:31.205855
21,1309870346376482818,nl,2020-09-26 15:00:01.000000,BlendleNL,"Dit bedrijf ontwikkelt een vaccin dat geen antilichamen opwekt, maar een ‘bacterie’ het virus laat bestrijden. Joep… https://t.co/XdELFI3uCw",Utrecht,0,0,2020-09-27 17:25:31.205865
22,1309863742323163136,nl,2020-09-26 14:33:46.000000,LindaMiriam,"Mooie column, @sheilasitalsing  Erger https://t.co/9U0U6AEBX1",Nederland,0,0,2020-09-27 17:25:31.205874
23,1309849042843828225,nl,2020-09-26 13:35:22.000000,BlendleNL,Nieuwe baan op de filmset: de social distancingmanager. ‘Je wil hier geen Grapperhausje.’ @keesvanunen voor… https://t.co/fOS3nSGoNX,Utrecht,0,0,2020-09-27 17:25:31.205884
24,1309848345339457537,nl,2020-09-26 13:32:35.000000,BlendleNL,"Zelfs @rufuswainwright wordt oud, maar gelukkig niet mild. ‘Meestal sta ik laat op met een erectie en een goed idee… https://t.co/XzzZmlsmZd",Utrecht,0,0,2020-09-27 17:25:31.205893
